Applicant ID,Division,Gender,Hired
1441,F,Female,N
1442,B,Male,Y
1443,F,Female,Y
1444,F,Female,N
1445,B,Male,Y
1446,A,Male,Y
1447,E,Female,N
1448,A,Male,Y
1449,D,Female,N
1450,D,Male,N
1451,B,Male,Y
1452,A,Male,N
1453,F,Male,N
1454,F,Male,N
1455,F,Male,N
1456,B,Male,Y
1457,F,Female,N
1458,E,Male,N
1459,B,Male,Y
1460,F,Male,N
1461,C,Female,N
1462,B,Male,N
1463,A,Male,N
1464,F,Male,N
1465,A,Male,N
1466,F,Female,N
1467,F,Male,N
1468,F,Male,N
1469,D,Male,Y
1470,E,Female,N
1471,A,Male,Y
1472,E,Female,N
1473,E,Female,N
1474,A,Male,Y
1475,E,Female,Y
1476,B,Male,N
1477,C,Male,N
1478,C,Male,N
1479,E,Female,Y
1480,F,Male,N
1481,D,Female,N
1482,A,Male,N
1483,F,Male,N
1484,B,Male,Y
1485,B,Male,N
1486,F,Female,Y
1487,C,Male,N
1488,A,Male,Y
1489,A,Male,Y
1490,E,Male,N
1491,F,Female,N
1492,B,Male,Y
1493,E,Female,N
1494,A,Male,Y
1495,F,Male,N
1496,D,Female,Y
1497,E,Male,N
1498,C,Female,Y
1499,D,Male,N
1500,B,Male,N
1501,B,Male,Y
1502,C,Female,Y
1503,C,Male,N
1504,B,Male,N
1505,C,Male,N
1506,D,Female,N
1507,A,Male,Y
1508,C,Male,Y
1509,A,Male,Y
1510,D,Female,N
1511,C,Female,N
1512,A,Male,N
1513,F,Female,N
1514,A,Male,N
1515,F,Female,N
1516,E,Female,N
1517,C,Female,N
1518,D,Female,N
1519,E,Female,Y
1520,D,Female,Y
1521,D,Male,Y
1522,A,Male,N
1523,E,Male,Y
1524,D,Male,Y
1525,A,Male,N
1526,A,Male,N
1527,C,Female,Y
1528,D,Male,Y
1529,B,Male,N
1530,C,Female,N
1531,A,Male,N
1532,A,Female,Y
1533,D,Male,N
1534,F,Male,N
1535,C,Female,Y
1536,A,Male,N
1537,C,Male,N
1538,C,Female,N
1539,B,Male,N
1540,A,Male,Y
1541,C,Female,N
1542,C,Female,N
1543,C,Male,Y
1544,C,Female,N
1545,A,Male,Y
1546,D,Male,Y
1547,F,Male,N
1548,C,Female,N
1549,C,Male,N
1550,F,Female,N
1551,F,Male,N
1552,A,Male,Y
1553,A,Female,Y
1554,A,Male,N
1555,B,Female,Y
1556,D,Male,N
1557,E,Female,N
1558,B,Male,Y
1559,C,Female,N
1560,F,Female,N
1561,D,Female,Y
1562,C,Male,N
1563,A,Male,Y
1564,D,Female,N
1565,B,Male,Y
1566,B,Male,N
1567,C,Male,N
1568,C,Male,N
1569,E,Male,N
1570,C,Female,N
1571,B,Male,Y
1572,D,Female,N
1573,C,Female,N
1574,D,Female,N
1575,A,Male,N
1576,B,Male,Y
1577,D,Male,N
1578,D,Female,Y
1579,D,Female,Y
1580,A,Male,Y
1581,E,Male,N
1582,A,Male,N
1583,F,Male,N
1584,C,Female,N
1585,A,Male,Y
1586,C,Male,Y
1587,D,Female,N
1588,E,Female,Y
1589,B,Male,Y
1590,C,Female,Y
1591,A,Male,Y
1592,A,Male,Y
1593,D,Male,N
1594,A,Male,Y
1595,B,Male,Y
1596,D,Male,N
1597,C,Female,Y
1598,D,Female,N
1599,A,Male,Y
1600,C,Female,Y
1601,A,Male,Y
1602,B,Male,Y
1603,E,Male,N
1604,F,Male,N
1605,E,Female,Y
1606,D,Male,N
1607,D,Female,Y
1608,A,Male,Y
1609,C,Male,N
1610,C,Female,N
1611,B,Male,Y
1612,C,Female,Y
1613,F,Male,N
1614,D,Female,N
1615,A,Male,Y
1616,B,Male,N
1617,F,Male,N
1618,A,Male,N
1619,B,Male,Y
1620,F,Female,N
1621,A,Male,Y
1622,D,Male,N
1623,D,Male,N
1624,A,Male,Y
1625,C,Female,N
1626,D,Female,N
1627,F,Female,N
1628,A,Male,N
1629,C,Female,N
1630,C,Female,Y
1631,A,Male,Y
1632,C,Female,N
1633,E,Male,N
1634,D,Male,Y
1635,E,Female,N
1636,A,Male,Y
1637,E,Male,N
1638,F,Female,N
1639,F,Male,N
1640,A,Male,Y
1641,B,Male,Y
1642,E,Female,N
1643,D,Female,N
1644,E,Female,N
1645,A,Male,N
1646,A,Male,Y
1647,D,Female,N
1648,E,Male,Y
1649,A,Male,N
1650,B,Male,N
1651,A,Male,Y
1652,C,Female,N
1653,C,Female,Y
1654,D,Male,N
1655,C,Female,Y
1656,B,Male,N
1657,D,Male,N
1658,D,Male,N
1659,E,Female,N
1660,E,Female,N
1661,C,Male,N
1662,B,Male,Y
1663,C,Male,N
1664,A,Male,Y
1665,B,Male,Y
1666,B,Male,N
1667,C,Female,N
1668,E,Female,N
1669,D,Female,Y
1670,A,Male,Y
1671,E,Female,Y
1672,A,Male,N
1673,A,Female,N
1674,D,Male,Y
1675,C,Female,N
1676,B,Male,N
1677,C,Male,N
1678,D,Female,N
1679,D,Female,N
1680,D,Male,Y
1681,C,Female,N
1682,F,Female,N
1683,C,Female,Y
1684,F,Female,N
1685,A,Male,N
1686,D,Male,Y
1687,F,Female,N
1688,A,Male,Y
1689,E,Female,Y
1690,A,Male,Y
1691,B,Male,N
1692,F,Male,N
1693,C,Female,Y
1694,B,Male,N
1695,E,Female,Y
1696,D,Male,Y
1697,D,Female,Y
1698,A,Female,Y
1699,F,Male,N
1700,C,Female,Y
1701,D,Male,N
1702,C,Male,N
1703,E,Female,Y
1704,F,Male,N
1705,E,Female,Y
1706,C,Female,N
1707,C,Female,Y
1708,C,Male,N
1709,E,Male,Y
1710,D,Male,N
1711,D,Female,N
1712,E,Female,Y
1713,D,Female,N
1714,C,Female,N
1715,A,Male,Y
1716,C,Male,N
1717,F,Female,N
1718,E,Female,N
1719,B,Male,Y
1720,C,Female,N
1721,D,Female,N
1722,E,Female,N
1723,F,Male,N
1724,A,Male,Y
1725,F,Female,N
1726,F,Male,N
1727,C,Female,N
1728,B,Male,Y
1729,C,Male,N
1730,B,Male,N
1731,A,Male,Y
1732,F,Male,N
1733,A,Male,Y
1734,C,Female,N
1735,D,Female,N
1736,C,Female,Y
1737,F,Male,N
1738,A,Male,N
1739,E,Female,Y
1740,C,Female,N
1741,B,Male,N
1742,F,Female,N
1743,F,Male,N
1744,E,Male,Y
1745,A,Male,N
1746,C,Female,N
1747,D,Male,N
1748,C,Male,N
1749,B,Male,Y
1750,F,Female,N
1751,C,Female,N
1752,A,Male,Y
1753,F,Male,N
1754,E,Male,N
1755,F,Male,N
1756,D,Female,N
1757,E,Male,N
1758,B,Male,Y
1759,F,Female,N
1760,F,Male,N
1761,E,Female,N
1762,F,Male,N
1763,F,Male,Y
1764,B,Male,Y
1765,A,Male,Y
1766,D,Male,N
1767,A,Male,N
1768,D,Male,N
1769,B,Male,Y
1770,F,Male,N
1771,B,Male,Y
1772,F,Male,Y
1773,F,Male,N
1774,C,Female,Y
1775,B,Female,N
1776,C,Male,Y
1777,B,Male,N
1778,B,Male,N
1779,A,Male,N
1780,D,Male,Y
1781,A,Male,Y
1782,A,Female,Y
1783,E,Male,N
1784,E,Female,N
1785,A,Male,N
1786,F,Male,Y
1787,F,Female,N
1788,A,Male,Y
1789,D,Male,N
1790,A,Male,Y
1791,B,Male,Y
1792,B,Male,Y
1793,F,Female,N
1794,B,Male,N
1795,C,Female,Y
1796,C,Male,N
1797,B,Male,N
1798,E,Female,Y
1799,B,Male,N
1800,F,Male,N
1801,D,Female,N
1802,F,Male,Y
1803,D,Male,N
1804,E,Female,N
1805,E,Male,N
1806,C,Male,N
1807,D,Female,N
1808,C,Male,Y
1809,A,Male,Y
1810,E,Female,Y
1811,C,Female,N
1812,A,Male,N
1813,B,Male,Y
1814,F,Male,Y
1815,D,Female,N
1816,F,Male,N
1817,B,Male,N
1818,A,Male,N
1819,A,Male,Y
1820,F,Male,N
1821,A,Male,Y
1822,D,Male,N
1823,A,Male,Y
1824,B,Male,N
1825,C,Female,N
1826,B,Male,Y
1827,A,Male,Y
1828,C,Female,N
1829,F,Female,N
1830,A,Male,N
1831,C,Female,N
1832,F,Male,N
1833,A,Male,Y
1834,A,Male,Y
1835,A,Male,Y
1836,D,Female,N
1837,F,Female,N
1838,B,Male,Y
1839,A,Male,N
1840,C,Female,N
1841,D,Female,N
1842,B,Male,N
1843,C,Male,N
1844,E,Male,Y
1845,E,Male,N
1846,A,Male,Y
1847,F,Male,N
1848,A,Female,Y
1849,A,Male,Y
1850,F,Male,N
1851,F,Female,Y
1852,D,Male,N
1853,A,Male,Y
1854,C,Female,N
1855,A,Male,Y
1856,C,Female,Y
1857,A,Male,N
1858,D,Male,N
1859,C,Female,N
1860,B,Male,Y
1861,C,Female,Y
1862,C,Female,N
1863,A,Female,Y
1864,D,Female,Y
1865,B,Male,Y
1866,A,Male,N
1867,A,Male,Y
1868,A,Male,Y
1869,C,Female,N
1870,F,Male,N
1871,C,Female,Y
1872,D,Male,Y
1873,F,Female,N
1874,A,Male,N
1875,D,Female,N
1876,A,Male,Y
1877,D,Female,Y
1878,B,Male,Y
1879,A,Male,N
1880,F,Male,N
1881,A,Male,N
1882,B,Male,Y
1883,A,Male,N
1884,F,Female,N
1885,F,Male,N
1886,D,Female,N
1887,C,Female,N
1888,D,Male,N
1889,E,Female,N
1890,C,Male,Y
1891,F,Male,N
1892,A,Male,N
1893,C,Female,N
1894,D,Male,N
1895,C,Female,N
1896,B,Male,Y
1897,D,Male,N
1898,D,Male,N
1899,A,Male,Y
1900,C,Female,N
1901,E,Female,N
1902,C,Male,Y
1903,E,Male,N
1904,C,Female,N
1905,A,Male,N
1906,F,Male,N
1907,F,Female,N
1908,A,Male,Y
1909,C,Female,N
1910,E,Female,Y
1911,A,Female,N
1912,B,Male,Y
1913,D,Male,N
1914,E,Male,N
1915,C,Male,N
1916,E,Female,N
1917,D,Male,Y
1918,A,Male,N
1919,F,Male,N
1920,D,Female,N
1921,D,Male,N
1922,A,Male,Y
1923,E,Female,N
1924,B,Male,Y
1925,A,Female,Y
1926,C,Male,N
1927,A,Male,Y
1928,F,Male,N
1929,C,Female,Y
1930,C,Male,Y
1931,A,Male,N
1932,A,Male,Y
1933,F,Male,N
1934,C,Male,N
1935,B,Male,N
1936,F,Male,N
1937,E,Female,Y
1938,D,Female,Y
1939,C,Female,N
1940,C,Female,N
1941,E,Female,Y
1942,A,Male,N
1943,A,Male,Y
1944,A,Male,Y
1945,A,Male,N
1946,D,Female,N
1947,E,Female,Y
1948,C,Male,N
1949,D,Male,N
1950,C,Female,N
1951,C,Male,N
1952,A,Male,Y
1953,C,Male,N
1954,F,Male,N
1955,D,Female,N
1956,F,Male,N
1957,F,Male,N
1958,C,Female,Y
1959,E,Female,Y
1960,A,Male,N
1961,E,Male,N
1962,F,Female,N
1963,F,Female,N
1964,A,Male,Y
1965,A,Female,Y
1966,D,Male,Y
1967,A,Male,Y
1968,C,Female,Y
1969,F,Female,N
1970,A,Male,Y
1971,D,Female,N
1972,F,Male,N
1973,C,Female,Y
1974,F,Female,N
1975,F,Female,N
1976,F,Male,N
1977,D,Female,N
1978,C,Female,Y
1979,D,Female,N
1980,F,Female,N
1981,D,Male,Y
1982,D,Male,Y
1983,D,Female,N
1984,B,Male,Y
1985,A,Male,Y
1986,F,Female,N
1987,F,Female,N
1988,B,Male,Y
1989,D,Male,N
1990,A,Male,Y
1991,E,Female,N
1992,B,Male,Y
1993,A,Female,Y
1994,A,Female,Y
1995,D,Male,Y
1996,C,Female,N
1997,A,Male,N
1998,C,Female,N
1999,D,Female,N
2000,B,Male,N
2001,A,Male,Y
2002,F,Female,N
2003,E,Female,N
2004,A,Male,Y
2005,C,Female,N
2006,F,Female,N
2007,F,Male,N
2008,D,Female,N
2009,C,Male,N
2010,F,Female,N
2011,B,Male,Y
2012,C,Male,Y
2013,E,Male,N
2014,A,Male,N
2015,C,Female,N
2016,B,Male,Y
2017,D,Female,N
2018,C,Female,N
2019,C,Female,N
2020,B,Male,N
2021,F,Female,N
2022,A,Male,Y
2023,F,Female,N
2024,F,Male,N
2025,F,Male,N
2026,C,Female,N
2027,C,Male,Y
2028,E,Female,N
2029,C,Female,N
2030,C,Female,Y
2031,C,Male,Y
2032,D,Male,N
2033,E,Male,N
2034,C,Female,N
2035,D,Male,N
2036,A,Male,Y
2037,E,Male,N
2038,C,Male,N
2039,D,Male,N
2040,C,Female,N
2041,D,Female,N
2042,C,Female,N
2043,E,Female,N
2044,C,Female,N
2045,F,Female,N
2046,A,Male,N
2047,D,Female,Y
2048,C,Female,Y
2049,A,Male,Y
2050,E,Female,N
2051,E,Female,Y
2052,C,Female,N
2053,D,Male,N
2054,A,Male,Y
2055,F,Female,N
2056,C,Male,Y
2057,A,Male,Y
2058,B,Male,Y
2059,B,Male,N
2060,D,Male,Y
2061,D,Male,N
2062,B,Male,N
2063,F,Female,N
2064,D,Male,Y
2065,C,Male,N
2066,B,Male,N
2067,C,Female,Y
2068,E,Female,N
2069,C,Female,N
2070,A,Male,N
2071,F,Female,N
2072,E,Male,N
2073,F,Male,N
2074,D,Male,Y
2075,C,Male,N
2076,E,Male,N
2077,B,Male,N
2078,C,Male,N
2079,E,Male,N
2080,F,Female,N
2081,F,Female,N
2082,B,Male,Y
2083,F,Male,N
2084,F,Male,N
2085,A,Male,N
2086,C,Male,N
2087,F,Female,N
2088,A,Male,Y
2089,C,Male,Y
2090,D,Male,N
2091,B,Male,Y
2092,C,Female,N
2093,B,Male,Y
2094,B,Male,Y
2095,A,Male,Y
2096,E,Female,N
2097,C,Female,Y
2098,C,Female,N
2099,D,Male,Y
2100,E,Female,N
2101,F,Female,Y
2102,B,Male,N
2103,B,Male,Y
2104,D,Female,Y
2105,B,Male,Y
2106,E,Female,N
2107,E,Female,N
2108,B,Male,N
2109,B,Female,Y
2110,E,Female,N
2111,C,Female,N
2112,C,Female,Y
2113,A,Male,N
2114,C,Male,N
2115,A,Male,Y
2116,D,Male,N
2117,E,Female,Y
2118,C,Female,N
2119,D,Female,Y
2120,E,Male,N
2121,D,Female,Y
2122,D,Female,Y
2123,E,Female,N
2124,D,Male,Y
2125,A,Male,Y
2126,D,Female,Y
2127,C,Female,Y
2128,E,Female,N
2129,C,Female,Y
2130,B,Male,Y
2131,C,Female,N
2132,E,Male,N
2133,C,Female,Y
2134,E,Female,N
2135,F,Female,N
2136,D,Female,N
2137,F,Male,N
2138,B,Female,N
2139,B,Male,Y
2140,F,Female,N
2141,A,Female,N
2142,B,Male,Y
2143,C,Female,N
2144,A,Male,N
2145,A,Male,Y
2146,E,Female,N
2147,A,Male,N
2148,F,Female,N
2149,D,Female,Y
2150,F,Male,N
2151,A,Male,N
2152,D,Female,Y
2153,D,Female,Y
2154,B,Male,Y
2155,A,Male,N
2156,F,Female,N
2157,C,Male,N
2158,A,Male,N
2159,A,Male,N
2160,C,Female,N
2161,D,Male,N
2162,B,Male,Y
2163,C,Male,Y
2164,B,Male,Y
2165,A,Male,Y
2166,F,Female,Y
2167,F,Female,N
2168,F,Female,N
2169,C,Female,N
2170,F,Male,N
2171,F,Female,N
2172,C,Male,N
2173,C,Female,Y
2174,A,Male,Y
2175,E,Female,N
2176,D,Female,N
2177,C,Female,N
2178,A,Male,Y
2179,C,Male,N
2180,B,Male,Y
2181,E,Male,N
2182,F,Female,N
2183,D,Male,Y
2184,C,Male,Y
2185,B,Male,Y
2186,B,Male,Y
2187,F,Male,N
2188,B,Male,Y
2189,D,Male,Y
2190,D,Male,N
2191,A,Male,N
2192,E,Male,N
2193,E,Female,Y
2194,E,Female,N
2195,F,Female,N
2196,B,Male,Y
2197,B,Male,Y
2198,F,Male,N
2199,A,Male,N
2200,A,Male,N
2201,F,Female,N
2202,D,Female,N
2203,B,Female,N
2204,D,Male,Y
2205,F,Male,N
2206,C,Male,N
2207,D,Male,N
2208,F,Male,N
2209,E,Male,N
2210,C,Male,N
2211,D,Male,Y
2212,A,Male,Y
2213,C,Female,N
2214,D,Male,N
2215,C,Female,N
2216,F,Female,N
2217,F,Male,N
2218,A,Male,Y
2219,A,Female,Y
2220,A,Male,N
2221,A,Male,N
2222,E,Female,Y
2223,A,Male,Y
2224,B,Male,Y
2225,F,Female,N
2226,F,Male,N
2227,B,Female,Y
2228,D,Female,N
2229,D,Male,Y
2230,D,Female,Y
2231,C,Male,Y
2232,B,Male,N
2233,D,Male,N
2234,A,Male,Y
2235,C,Female,N
2236,F,Male,N
2237,F,Male,N
2238,D,Male,N
2239,B,Female,N
2240,D,Female,N
2241,D,Male,Y
2242,A,Male,Y
2243,F,Female,N
2244,E,Male,N
2245,F,Male,N
2246,D,Male,N
2247,E,Female,Y
2248,E,Male,N
2249,B,Male,Y
2250,C,Female,N
2251,C,Female,N
2252,F,Female,N
2253,A,Male,Y
2254,A,Male,N
2255,E,Female,N
2256,A,Male,N
2257,C,Female,Y
2258,F,Male,N
2259,C,Female,N
2260,D,Male,N
2261,A,Male,Y
2262,D,Male,Y
2263,F,Male,Y
2264,B,Male,N
2265,E,Female,N
2266,D,Female,Y
2267,A,Male,N
2268,B,Male,Y
2269,A,Male,Y
2270,D,Male,Y
2271,F,Female,N
2272,C,Female,N
2273,E,Female,Y
2274,E,Female,N
2275,E,Female,N
2276,C,Male,N
2277,A,Male,Y
2278,B,Male,N
2279,E,Female,N
2280,D,Male,Y
2281,F,Male,N
2282,A,Male,N
2283,E,Male,N
2284,B,Male,Y
2285,B,Male,Y
2286,D,Male,Y
2287,C,Female,N
2288,C,Male,N
2289,A,Male,N
2290,F,Female,N
2291,A,Male,N
2292,E,Female,N
2293,E,Male,N
2294,F,Male,N
2295,E,Female,N
2296,D,Female,Y
2297,A,Female,Y
2298,E,Female,N
2299,B,Male,Y
2300,C,Male,N
2301,D,Female,N
2302,D,Female,N
2303,F,Male,N
2304,F,Male,N
2305,D,Female,N
2306,D,Male,N
2307,A,Male,Y
2308,F,Female,N
2309,A,Male,N
2310,C,Female,N
2311,B,Male,N
2312,B,Male,N
2313,F,Female,N
2314,B,Male,N
2315,D,Male,N
2316,F,Female,N
2317,E,Female,N
2318,D,Female,N
2319,F,Male,Y
2320,F,Male,N
2321,D,Female,N
2322,F,Female,N
2323,A,Male,Y
2324,F,Female,N
2325,E,Female,N
2326,C,Male,N
2327,C,Male,N
2328,F,Male,N
2329,B,Female,Y
2330,A,Male,N
2331,A,Male,Y
2332,C,Female,N
2333,F,Male,N
2334,B,Male,N
2335,A,Male,Y
2336,F,Female,N
2337,D,Female,N
2338,B,Male,N
2339,F,Female,N
2340,D,Female,Y
2341,F,Female,N
2342,C,Male,N
2343,B,Male,N
2344,A,Male,N
2345,E,Female,N
2346,F,Female,N
2347,C,Male,Y
2348,C,Male,N
2349,D,Female,N
2350,C,Female,N
2351,A,Male,N
2352,A,Male,Y
2353,A,Male,Y
2354,F,Male,N
2355,E,Female,N
2356,D,Male,N
2357,A,Female,Y
2358,D,Female,Y
2359,F,Female,N
2360,D,Male,N
2361,D,Male,N
2362,D,Male,N
2363,F,Male,N
2364,F,Female,N
2365,F,Female,N
2366,A,Male,N
2367,C,Female,N
2368,E,Female,Y
2369,A,Male,Y
2370,D,Male,N
2371,C,Female,N
2372,B,Male,N
2373,F,Male,N
2374,F,Male,N
2375,D,Female,N
2376,E,Female,N
2377,B,Male,N
2378,A,Male,N
2379,E,Female,N
2380,B,Male,Y
2381,F,Male,N
2382,F,Male,N
2383,A,Male,N
2384,A,Male,Y
2385,C,Male,Y
2386,F,Female,N
2387,D,Male,N
2388,D,Male,Y
2389,E,Female,N
2390,E,Female,N
2391,D,Female,N
2392,D,Female,N
2393,B,Male,Y
2394,B,Male,N
2395,E,Female,N
2396,A,Male,Y
2397,A,Male,Y
2398,D,Female,Y
2399,D,Female,N
2400,A,Male,N
2401,B,Male,N
2402,D,Male,N
2403,A,Male,Y
2404,F,Male,N
2405,D,Female,Y
2406,B,Male,Y
2407,E,Male,N
2408,D,Male,Y
2409,C,Female,N
2410,C,Female,Y
2411,F,Male,N
2412,E,Male,N
2413,E,Female,N
2414,A,Male,N
2415,C,Female,Y
2416,F,Female,N
2417,A,Female,Y
2418,D,Female,Y
2419,F,Female,N
2420,C,Female,Y
2421,C,Male,N
2422,F,Female,N
2423,E,Female,N
2424,A,Female,Y
2425,B,Male,N
2426,B,Male,Y
2427,D,Female,Y
2428,B,Male,Y
2429,C,Male,N
2430,E,Female,N
2431,C,Female,Y
2432,B,Male,Y
2433,E,Male,N
2434,A,Male,N
2435,A,Male,N
2436,F,Male,N
2437,E,Female,Y
2438,B,Male,Y
2439,F,Male,N
2440,A,Male,Y
2441,C,Female,N
2442,C,Male,Y
2443,A,Male,Y
2444,C,Female,N
2445,B,Male,N
2446,B,Male,N
2447,B,Male,Y
2448,D,Male,N
2449,C,Female,Y
2450,F,Female,N
2451,C,Female,N
2452,D,Female,Y
2453,C,Male,N
2454,F,Female,N
2455,E,Female,Y
2456,B,Male,Y
2457,B,Male,Y
2458,A,Male,Y
2459,D,Male,N
2460,F,Male,N
2461,C,Female,N
2462,F,Female,N
2463,E,Female,Y
2464,B,Male,Y
2465,C,Female,N
2466,D,Female,N
2467,A,Male,Y
2468,A,Male,Y
2469,E,Female,N
2470,F,Male,N
2471,B,Male,N
2472,F,Female,N
2473,D,Female,N
2474,B,Male,Y
2475,B,Male,Y
2476,A,Male,N
2477,F,Female,N
2478,F,Male,N
2479,B,Male,N
2480,F,Female,N
2481,F,Male,N
2482,E,Female,Y
2483,C,Male,N
2484,D,Female,Y
2485,E,Male,N
2486,C,Female,Y
2487,E,Female,N
2488,F,Male,N
2489,A,Male,Y
2490,F,Male,N
2491,E,Female,N
2492,E,Female,N
2493,B,Male,Y
2494,A,Male,N
2495,A,Male,Y
2496,B,Male,Y
2497,D,Male,N
2498,C,Female,N
2499,C,Female,Y
2500,A,Male,N
2501,C,Male,N
2502,B,Female,Y
2503,D,Female,Y
2504,F,Male,Y
2505,C,Male,Y
2506,B,Male,Y
2507,A,Male,N
2508,A,Male,Y
2509,C,Female,N
2510,A,Male,N
2511,B,Male,N
2512,C,Male,N
2513,E,Female,Y
2514,C,Male,N
2515,D,Female,N
2516,C,Female,N
2517,F,Male,N
2518,F,Male,N
2519,D,Female,N
2520,D,Female,N
2521,B,Male,Y
2522,A,Male,Y
2523,A,Male,Y
2524,E,Female,Y
2525,C,Female,N
2526,C,Female,N
2527,C,Male,N
2528,F,Female,N
2529,D,Male,Y
2530,E,Female,N
2531,F,Female,N
2532,A,Female,Y
2533,B,Male,N
2534,A,Male,Y
2535,D,Female,Y
2536,B,Male,N
2537,A,Male,N
2538,D,Male,N
2539,A,Female,Y
2540,E,Female,Y
2541,A,Male,N
2542,D,Male,Y
2543,E,Male,N
2544,D,Female,Y
2545,C,Female,N
2546,E,Male,Y
2547,A,Male,Y
2548,B,Male,N
2549,D,Male,N
2550,F,Male,N
2551,A,Male,Y
2552,E,Female,Y
2553,F,Female,N
2554,C,Female,N
2555,A,Male,N
2556,E,Male,N
2557,F,Male,N
2558,A,Male,N
2559,E,Female,N
2560,C,Female,N
2561,B,Male,Y
2562,E,Female,Y
2563,A,Male,Y
2564,F,Male,N
2565,A,Male,N
2566,B,Male,N
2567,D,Female,Y
2568,C,Female,N
2569,A,Male,Y
2570,E,Male,Y
2571,B,Male,N
2572,A,Male,Y
2573,C,Female,N
2574,B,Male,Y
2575,E,Female,N
2576,A,Male,Y
2577,A,Male,Y
2578,E,Female,N
2579,B,Male,Y
2580,E,Female,N
2581,C,Female,Y
2582,E,Female,N
2583,F,Male,N
2584,A,Male,N
2585,B,Male,N
2586,F,Male,N
2587,B,Male,Y
2588,F,Female,N
2589,D,Male,N
2590,B,Male,Y
2591,C,Female,N
2592,C,Female,N
2593,C,Female,Y
2594,F,Male,N
2595,A,Female,Y
2596,D,Male,Y
2597,B,Male,Y
2598,E,Male,N
2599,C,Female,Y
2600,A,Male,Y
2601,C,Female,N
2602,B,Male,N
2603,C,Male,N
2604,D,Male,N
2605,F,Male,N
2606,A,Male,Y
2607,F,Male,N
2608,D,Male,N
2609,F,Male,N
2610,C,Female,Y
2611,B,Male,Y
2612,F,Male,N
2613,D,Male,N
2614,A,Male,N
2615,F,Female,N
2616,F,Male,N
2617,D,Male,N
2618,C,Female,N
2619,C,Female,Y
2620,B,Male,Y
2621,A,Male,Y
2622,A,Male,Y
2623,C,Female,N
2624,D,Male,Y
2625,A,Male,N
2626,B,Male,Y
2627,C,Male,N
2628,F,Female,N
2629,D,Male,N
2630,B,Male,Y
2631,A,Male,N
2632,E,Female,Y
2633,F,Male,N
2634,C,Male,N
2635,F,Female,Y
2636,C,Female,Y
2637,F,Female,Y
2638,B,Male,N
2639,B,Male,Y
2640,A,Male,Y
2641,F,Male,N
2642,E,Female,N
2643,F,Female,N
2644,B,Male,N
2645,B,Male,Y
2646,D,Male,Y
2647,A,Male,Y
2648,F,Female,N
2649,D,Female,N
2650,C,Male,Y
2651,D,Female,Y
2652,D,Female,N
2653,B,Male,N
2654,C,Male,N
2655,A,Female,Y
2656,D,Female,N
2657,D,Female,Y
2658,E,Male,Y
2659,E,Female,N
2660,E,Male,N
2661,B,Male,N
2662,F,Male,N
2663,D,Male,N
2664,D,Female,Y
2665,F,Female,N
2666,A,Male,N
2667,A,Female,Y
2668,E,Female,N
2669,C,Female,Y
2670,F,Male,N
2671,D,Female,N
2672,B,Male,Y
2673,D,Male,Y
2674,B,Male,N
2675,C,Female,N
2676,B,Male,Y
2677,E,Female,Y
2678,D,Female,Y
2679,F,Male,N
2680,C,Female,Y
2681,D,Male,Y
2682,A,Female,Y
2683,C,Female,N
2684,A,Male,Y
2685,F,Female,N
2686,D,Male,Y
2687,E,Female,N
2688,C,Female,N
2689,D,Female,N
2690,C,Male,N
2691,D,Female,N
2692,F,Male,N
2693,C,Male,Y
2694,F,Male,N
2695,B,Male,Y
2696,C,Female,N
2697,F,Male,N
2698,D,Female,Y
2699,F,Female,N
2700,D,Female,N
2701,B,Male,Y
2702,F,Male,N
2703,F,Female,N
2704,D,Female,N
2705,D,Male,Y
2706,E,Female,N
2707,D,Male,Y
2708,B,Male,N
2709,D,Male,Y
2710,B,Male,Y
2711,C,Male,Y
2712,F,Male,N
2713,A,Male,N
2714,C,Male,Y
2715,E,Male,N
2716,C,Male,N
2717,A,Male,Y
2718,C,Female,Y
2719,D,Female,Y
2720,B,Male,Y
2721,F,Male,N
2722,F,Male,Y
2723,E,Male,Y
2724,F,Female,N
2725,D,Female,N
2726,F,Female,N
2727,D,Male,N
2728,A,Male,N
2729,B,Male,Y
2730,C,Male,Y
2731,D,Male,Y
2732,F,Male,N
2733,A,Female,Y
2734,C,Female,Y
2735,E,Female,N
2736,C,Female,Y
2737,A,Male,Y
2738,A,Male,N
2739,D,Male,N
2740,F,Female,N
2741,A,Male,Y
2742,B,Male,N
2743,E,Female,N
2744,F,Female,N
2745,C,Female,N
2746,C,Female,Y
2747,B,Male,Y
2748,A,Female,Y
2749,F,Male,N
2750,A,Male,Y
2751,D,Male,N
2752,F,Female,N
2753,E,Female,N
2754,D,Female,N
2755,A,Male,Y
2756,C,Female,N
2757,C,Male,N
2758,D,Female,N
2759,A,Male,Y
2760,B,Male,Y
2761,C,Female,N
2762,A,Male,N
2763,C,Female,Y
2764,D,Male,N
2765,A,Female,N
2766,F,Female,N
2767,F,Female,N
2768,F,Female,N
2769,A,Male,Y
2770,F,Male,N
2771,E,Female,N
2772,D,Male,Y
2773,B,Male,N
2774,E,Female,N
2775,A,Male,Y
2776,A,Male,Y
2777,E,Female,N
2778,F,Male,N
2779,E,Male,Y
2780,D,Male,N
2781,D,Male,N
2782,A,Male,Y
2783,B,Male,Y
2784,D,Male,N
2785,E,Female,Y
2786,D,Male,N
2787,A,Male,Y
