Applicant ID,Division,Gender,Hired
1443,E,Male,N
1444,E,Female,N
1445,F,Male,Y
1446,D,Male,N
1447,E,Male,Y
1448,A,Male,N
1449,A,Male,N
1450,C,Male,N
1451,D,Male,N
1452,D,Female,Y
1453,C,Male,N
1454,A,Male,Y
1455,E,Male,N
1456,A,Male,Y
1457,A,Female,N
1458,E,Male,Y
1459,D,Male,Y
1460,F,Male,Y
1461,E,Female,N
1462,C,Female,N
1463,E,Male,N
1464,D,Female,N
1465,F,Female,N
1466,C,Female,Y
1467,E,Female,Y
1468,D,Male,Y
1469,C,Female,N
1470,C,Female,N
1471,A,Male,N
1472,D,Male,Y
1473,C,Male,Y
1474,F,Male,N
1475,C,Female,N
1476,A,Male,Y
1477,C,Female,N
1478,A,Male,N
1479,A,Male,Y
1480,A,Male,N
1481,D,Male,N
1482,C,Female,N
1483,D,Male,N
1484,F,Female,N
1485,B,Male,Y
1486,A,Male,Y
1487,C,Female,N
1488,A,Male,Y
1489,A,Male,Y
1490,A,Male,Y
1491,E,Female,N
1492,D,Male,Y
1493,C,Male,N
1494,D,Female,N
1495,C,Female,Y
1496,D,Male,N
1497,F,Female,Y
1498,C,Male,N
1499,A,Male,Y
1500,A,Male,Y
1501,D,Male,Y
1502,F,Female,N
1503,E,Female,N
1504,E,Female,N
1505,C,Female,N
1506,E,Male,N
1507,F,Female,N
1508,D,Female,Y
1509,A,Male,N
1510,D,Male,N
1511,E,Female,N
1512,A,Male,Y
1513,B,Male,Y
1514,B,Male,Y
1515,E,Female,N
1516,E,Male,Y
1517,D,Female,N
1518,C,Female,N
1519,D,Male,N
1520,A,Male,Y
1521,B,Male,N
1522,C,Female,N
1523,C,Female,N
1524,A,Male,N
1525,B,Male,N
1526,C,Male,Y
1527,A,Male,N
1528,D,Female,N
1529,E,Female,Y
1530,E,Female,Y
1531,B,Male,N
1532,F,Female,N
1533,E,Male,Y
1534,A,Male,Y
1535,C,Female,Y
1536,F,Male,N
1537,A,Male,Y
1538,C,Female,N
1539,E,Female,N
1540,D,Male,Y
1541,C,Female,N
1542,F,Female,N
1543,A,Male,N
1544,D,Female,Y
1545,F,Male,N
1546,F,Male,N
1547,A,Male,Y
1548,C,Male,N
1549,E,Male,N
1550,C,Male,N
1551,D,Female,N
1552,E,Female,N
1553,A,Male,N
1554,F,Male,N
1555,C,Female,N
1556,E,Male,N
1557,F,Female,N
1558,A,Male,N
1559,F,Male,N
1560,A,Male,Y
1561,D,Male,N
1562,C,Female,Y
1563,A,Male,Y
1564,E,Female,Y
1565,D,Female,Y
1566,D,Male,N
1567,E,Female,Y
1568,B,Male,N
1569,D,Female,N
1570,D,Female,N
1571,A,Male,Y
1572,D,Male,Y
1573,A,Male,Y
1574,C,Female,N
1575,F,Female,N
1576,F,Male,N
1577,F,Male,N
1578,A,Male,N
1579,C,Female,Y
1580,B,Male,N
1581,C,Female,N
1582,F,Male,N
1583,E,Female,N
1584,C,Male,N
1585,A,Male,N
1586,A,Male,N
1587,A,Male,Y
1588,D,Female,N
1589,D,Female,Y
1590,D,Female,Y
1591,B,Male,Y
1592,F,Male,N
1593,C,Female,Y
1594,E,Male,Y
1595,C,Male,N
1596,F,Male,N
1597,E,Female,N
1598,F,Male,N
1599,C,Male,Y
1600,D,Male,Y
1601,E,Female,N
1602,E,Female,N
1603,C,Male,Y
1604,E,Female,Y
1605,A,Male,Y
1606,C,Female,Y
1607,F,Male,N
1608,E,Female,Y
1609,A,Male,N
1610,E,Male,Y
1611,A,Female,Y
1612,C,Female,N
1613,E,Female,N
1614,C,Male,Y
1615,C,Female,N
1616,F,Female,N
1617,C,Male,N
1618,D,Female,Y
1619,F,Female,N
1620,A,Male,Y
1621,F,Female,N
1622,A,Male,Y
1623,E,Female,N
1624,F,Female,N
1625,C,Male,N
1626,A,Male,N
1627,F,Male,N
1628,F,Female,N
1629,E,Female,N
1630,E,Male,Y
1631,A,Male,Y
1632,F,Male,N
1633,D,Female,N
1634,D,Female,N
1635,B,Male,N
1636,A,Male,N
1637,B,Male,Y
1638,A,Male,Y
1639,A,Male,N
1640,F,Male,N
1641,A,Male,Y
1642,F,Female,N
1643,E,Female,Y
1644,E,Female,N
1645,A,Male,Y
1646,F,Male,Y
1647,A,Male,Y
1648,E,Male,N
1649,E,Male,N
1650,B,Male,N
1651,C,Male,Y
1652,A,Male,N
1653,D,Female,N
1654,A,Male,N
1655,D,Male,N
1656,D,Male,N
1657,D,Male,N
1658,B,Male,N
1659,C,Male,Y
1660,E,Female,N
1661,E,Female,N
1662,F,Female,N
1663,A,Male,Y
1664,F,Male,N
1665,A,Female,Y
1666,A,Male,Y
1667,C,Male,N
1668,B,Male,Y
1669,A,Male,Y
1670,C,Male,Y
1671,F,Male,N
1672,C,Male,N
1673,B,Male,Y
1674,A,Male,Y
1675,F,Female,N
1676,F,Male,Y
1677,F,Female,Y
1678,B,Male,N
1679,C,Female,Y
1680,C,Female,Y
1681,C,Male,N
1682,C,Female,N
1683,E,Female,N
1684,B,Male,Y
1685,C,Female,Y
1686,C,Female,Y
1687,B,Male,N
1688,B,Male,N
1689,D,Male,N
1690,B,Male,Y
1691,D,Female,N
1692,A,Male,N
1693,C,Female,N
1694,E,Female,N
1695,E,Female,N
1696,D,Female,Y
1697,B,Male,N
1698,D,Male,N
1699,B,Male,N
1700,F,Male,N
1701,E,Female,N
1702,E,Male,Y
1703,A,Male,Y
1704,F,Male,N
1705,A,Male,Y
1706,B,Male,Y
1707,D,Male,Y
1708,E,Female,N
1709,A,Female,Y
1710,D,Female,N
1711,F,Male,N
1712,D,Male,Y
1713,D,Male,Y
1714,A,Male,Y
1715,B,Male,N
1716,C,Female,N
1717,C,Female,Y
1718,E,Female,N
1719,A,Male,Y
1720,A,Male,Y
1721,F,Male,N
1722,C,Female,N
1723,F,Female,N
1724,C,Female,Y
1725,D,Male,N
1726,E,Male,Y
1727,A,Male,Y
1728,D,Male,N
1729,E,Male,Y
1730,B,Male,Y
1731,E,Female,Y
1732,F,Female,N
1733,C,Female,Y
1734,E,Female,N
1735,F,Male,N
1736,B,Male,Y
1737,B,Male,Y
1738,B,Male,Y
1739,F,Male,N
1740,D,Female,Y
1741,A,Male,N
1742,D,Male,Y
1743,C,Female,N
1744,D,Male,N
1745,A,Male,Y
1746,A,Male,Y
1747,C,Female,Y
1748,B,Male,N
1749,C,Female,N
1750,B,Male,N
1751,A,Male,Y
1752,C,Female,Y
1753,C,Female,N
1754,C,Female,N
1755,E,Female,N
1756,C,Female,N
1757,C,Male,Y
1758,B,Male,N
1759,E,Male,N
1760,C,Male,N
1761,E,Female,N
1762,B,Male,Y
1763,C,Male,N
1764,A,Male,Y
1765,A,Male,N
1766,E,Female,N
1767,F,Male,N
1768,E,Female,N
1769,B,Male,Y
1770,F,Female,N
1771,E,Female,N
1772,F,Male,N
1773,E,Male,N
1774,F,Male,N
1775,F,Female,N
1776,F,Female,N
1777,F,Female,N
1778,A,Male,N
1779,E,Female,Y
1780,A,Male,Y
1781,A,Male,N
1782,C,Female,Y
1783,A,Female,Y
1784,D,Male,Y
1785,F,Female,Y
1786,D,Female,Y
1787,C,Male,N
1788,E,Female,N
1789,F,Male,Y
1790,D,Male,N
1791,A,Male,Y
1792,D,Female,N
1793,D,Female,N
1794,B,Male,Y
1795,F,Female,N
1796,D,Male,Y
1797,C,Female,N
1798,C,Female,Y
1799,C,Female,N
1800,D,Female,N
1801,B,Male,Y
1802,A,Male,N
1803,B,Male,N
1804,F,Female,N
1805,D,Female,N
1806,E,Female,N
1807,A,Male,Y
1808,D,Male,Y
1809,B,Male,Y
1810,A,Male,Y
1811,D,Female,N
1812,D,Male,Y
1813,D,Male,N
1814,D,Male,N
1815,C,Female,Y
1816,C,Male,Y
1817,E,Female,N
1818,E,Male,N
1819,F,Male,N
1820,D,Female,N
1821,A,Male,Y
1822,A,Male,N
1823,D,Male,N
1824,A,Male,N
1825,A,Male,N
1826,D,Female,N
1827,A,Male,N
1828,F,Male,N
1829,B,Male,Y
1830,F,Female,N
1831,D,Male,N
1832,C,Male,Y
1833,B,Male,Y
1834,A,Male,Y
1835,B,Male,N
1836,B,Male,Y
1837,B,Male,N
1838,E,Female,Y
1839,F,Male,N
1840,E,Female,N
1841,C,Female,N
1842,D,Female,Y
1843,B,Male,Y
1844,F,Male,N
1845,B,Male,N
1846,D,Male,N
1847,A,Male,Y
1848,D,Male,N
1849,F,Female,N
1850,D,Male,N
1851,E,Female,Y
1852,F,Female,N
1853,B,Male,Y
1854,A,Male,Y
1855,F,Male,N
1856,A,Male,Y
1857,D,Female,N
1858,A,Male,Y
1859,F,Female,N
1860,A,Male,Y
1861,E,Female,N
1862,F,Male,N
1863,D,Female,N
1864,B,Male,N
1865,A,Male,N
1866,A,Male,N
1867,D,Male,N
1868,B,Male,N
1869,D,Male,N
1870,F,Male,N
1871,F,Male,N
1872,B,Male,N
1873,A,Male,N
1874,C,Female,N
1875,C,Female,Y
1876,D,Female,N
1877,F,Male,N
1878,D,Male,N
1879,D,Male,N
1880,F,Male,N
1881,E,Female,N
1882,B,Male,N
1883,D,Female,N
1884,C,Female,Y
1885,D,Male,Y
1886,C,Female,N
1887,B,Male,Y
1888,D,Female,Y
1889,A,Male,Y
1890,C,Male,N
1891,E,Female,N
1892,D,Female,N
1893,A,Male,Y
1894,E,Female,Y
1895,A,Male,Y
1896,D,Male,N
1897,A,Male,Y
1898,C,Female,N
1899,E,Female,N
1900,A,Male,Y
1901,E,Male,N
1902,B,Male,Y
1903,B,Male,Y
1904,E,Female,N
1905,A,Female,N
1906,B,Male,N
1907,F,Female,N
1908,A,Male,Y
1909,F,Male,Y
1910,A,Male,N
1911,C,Female,N
1912,A,Female,N
1913,C,Female,N
1914,A,Male,Y
1915,F,Female,N
1916,A,Male,Y
1917,D,Female,Y
1918,E,Male,N
1919,A,Male,Y
1920,A,Male,Y
1921,E,Female,N
1922,F,Female,Y
1923,A,Male,N
1924,C,Female,Y
1925,D,Female,Y
1926,C,Female,N
1927,B,Male,Y
1928,C,Male,N
1929,C,Male,N
1930,D,Female,N
1931,B,Male,Y
1932,D,Male,N
1933,C,Male,Y
1934,F,Female,N
1935,D,Female,Y
1936,C,Male,Y
1937,D,Male,N
1938,B,Male,N
1939,D,Male,N
1940,D,Female,N
1941,D,Male,N
1942,D,Male,Y
1943,F,Male,N
1944,A,Male,Y
1945,F,Male,N
1946,F,Male,N
1947,A,Male,N
1948,A,Male,N
1949,C,Male,N
1950,A,Male,N
1951,E,Female,Y
1952,D,Male,N
1953,E,Female,Y
1954,B,Male,Y
1955,C,Female,Y
1956,E,Male,N
1957,A,Male,N
1958,B,Male,N
1959,C,Female,N
1960,E,Female,Y
1961,A,Male,N
1962,B,Male,Y
1963,C,Female,N
1964,C,Female,N
1965,D,Male,Y
1966,F,Female,N
1967,F,Female,N
1968,A,Male,N
1969,D,Male,N
1970,D,Female,N
1971,C,Female,N
1972,A,Male,N
1973,D,Female,Y
1974,A,Male,N
1975,A,Male,Y
1976,D,Female,Y
1977,C,Female,Y
1978,E,Female,N
1979,A,Male,Y
1980,A,Male,N
1981,E,Female,N
1982,A,Male,N
1983,D,Female,N
1984,A,Male,Y
1985,D,Female,N
1986,B,Male,N
1987,B,Male,Y
1988,B,Male,N
1989,C,Female,N
1990,F,Female,N
1991,D,Female,Y
1992,F,Female,N
1993,B,Male,N
1994,C,Male,N
1995,C,Male,N
1996,E,Male,N
1997,E,Male,N
1998,B,Male,Y
1999,A,Male,Y
2000,B,Female,Y
2001,A,Female,Y
2002,C,Female,N
2003,A,Female,N
2004,A,Male,N
2005,C,Female,N
2006,A,Male,Y
2007,F,Female,N
2008,C,Male,Y
2009,C,Female,N
2010,A,Female,N
2011,E,Male,Y
2012,C,Female,N
2013,F,Male,N
2014,B,Male,N
2015,D,Male,N
2016,B,Male,Y
2017,C,Female,Y
2018,D,Female,N
2019,D,Male,N
2020,F,Male,N
2021,C,Male,N
2022,E,Male,N
2023,C,Male,N
2024,D,Female,N
2025,B,Male,Y
2026,D,Male,N
2027,C,Male,Y
2028,C,Female,Y
2029,F,Male,N
2030,C,Female,N
2031,C,Female,N
2032,E,Female,N
2033,F,Male,N
2034,F,Female,N
2035,D,Female,N
2036,A,Male,Y
2037,B,Male,N
2038,E,Male,N
2039,A,Male,Y
2040,E,Female,Y
2041,D,Female,N
2042,D,Male,Y
2043,D,Female,N
2044,F,Female,N
2045,B,Male,Y
2046,B,Male,N
2047,B,Male,Y
2048,F,Female,N
2049,A,Male,N
2050,C,Male,Y
2051,F,Male,N
2052,D,Male,N
2053,B,Male,N
2054,F,Male,N
2055,A,Male,Y
2056,C,Female,N
2057,A,Female,Y
2058,C,Female,N
2059,A,Male,N
2060,B,Male,Y
2061,F,Male,N
2062,C,Female,Y
2063,C,Female,N
2064,B,Male,Y
2065,D,Female,N
2066,D,Male,N
2067,F,Female,N
2068,E,Female,N
2069,D,Female,N
2070,D,Male,N
2071,B,Male,Y
2072,A,Male,N
2073,D,Female,N
2074,D,Female,N
2075,D,Male,Y
2076,C,Female,N
2077,A,Male,Y
2078,E,Female,N
2079,C,Female,Y
2080,C,Female,N
2081,A,Female,Y
2082,D,Male,Y
2083,D,Female,N
2084,C,Female,N
2085,D,Male,N
2086,D,Male,N
2087,D,Male,N
2088,A,Male,Y
2089,A,Female,Y
2090,A,Male,Y
2091,C,Male,N
2092,A,Male,Y
2093,B,Male,N
2094,A,Male,Y
2095,E,Female,N
2096,E,Male,N
2097,E,Female,N
2098,F,Female,N
2099,A,Male,N
2100,B,Male,Y
2101,D,Female,Y
2102,B,Male,Y
2103,A,Male,Y
2104,A,Male,Y
2105,D,Male,N
2106,A,Male,N
2107,A,Male,N
2108,F,Female,N
2109,F,Male,Y
2110,A,Male,N
2111,F,Female,N
2112,F,Female,N
2113,B,Male,Y
2114,F,Female,N
2115,A,Female,Y
2116,A,Female,Y
2117,A,Male,N
2118,E,Female,N
2119,A,Male,Y
2120,A,Male,N
2121,B,Male,N
2122,C,Female,N
2123,A,Male,N
2124,D,Male,N
2125,B,Male,N
2126,C,Female,N
2127,A,Male,Y
2128,A,Male,N
2129,F,Male,N
2130,D,Male,N
2131,D,Male,N
2132,E,Male,Y
2133,D,Male,Y
2134,A,Male,Y
2135,A,Male,Y
2136,B,Male,N
2137,C,Female,N
2138,F,Female,N
2139,B,Male,N
2140,C,Female,Y
2141,E,Female,N
2142,C,Male,Y
2143,A,Male,N
2144,F,Female,N
2145,E,Male,N
2146,A,Male,Y
2147,D,Male,Y
2148,D,Female,N
2149,A,Male,Y
2150,E,Male,N
2151,D,Male,Y
2152,C,Female,N
2153,F,Male,N
2154,E,Female,N
2155,B,Male,N
2156,C,Female,N
2157,C,Female,N
2158,D,Female,N
2159,C,Male,N
2160,E,Male,N
2161,B,Male,Y
2162,B,Male,N
2163,A,Male,Y
2164,C,Female,Y
2165,C,Female,N
2166,F,Male,N
2167,F,Female,N
2168,E,Female,N
2169,E,Female,N
2170,C,Male,N
2171,D,Female,N
2172,D,Male,N
2173,D,Male,N
2174,D,Male,N
2175,E,Female,N
2176,D,Female,N
2177,C,Female,Y
2178,A,Male,N
2179,A,Female,Y
2180,C,Female,N
2181,A,Male,Y
2182,E,Male,N
2183,E,Female,Y
2184,D,Male,N
2185,A,Male,N
2186,B,Male,Y
2187,F,Female,N
2188,B,Female,Y
2189,B,Male,Y
2190,D,Male,N
2191,C,Female,N
2192,F,Female,N
2193,A,Male,Y
2194,C,Female,Y
2195,F,Male,N
2196,A,Male,N
2197,E,Female,N
2198,C,Female,Y
2199,B,Male,Y
2200,E,Female,N
2201,D,Male,N
2202,A,Male,N
2203,F,Male,N
2204,A,Male,Y
2205,E,Male,Y
2206,A,Female,Y
2207,C,Female,N
2208,A,Female,Y
2209,C,Female,N
2210,A,Male,Y
2211,E,Male,N
2212,E,Female,Y
2213,A,Male,N
2214,A,Female,Y
2215,D,Female,N
2216,A,Male,Y
2217,F,Male,Y
2218,C,Female,N
2219,A,Male,Y
2220,C,Female,N
2221,E,Female,N
2222,D,Female,Y
2223,D,Female,N
2224,C,Male,Y
2225,C,Female,N
2226,E,Male,N
2227,C,Female,N
2228,F,Female,N
2229,C,Female,N
2230,D,Male,N
2231,B,Male,N
2232,F,Male,N
2233,E,Female,N
2234,C,Female,Y
2235,A,Male,N
2236,B,Male,N
2237,F,Male,N
2238,A,Male,Y
2239,D,Female,N
2240,A,Male,Y
2241,D,Male,N
2242,D,Female,Y
2243,D,Male,N
2244,C,Female,N
2245,D,Male,N
2246,E,Female,N
2247,A,Female,Y
2248,C,Female,N
2249,B,Male,Y
2250,C,Male,N
2251,E,Female,N
2252,D,Female,N
2253,E,Male,N
2254,C,Female,N
2255,A,Male,N
2256,D,Female,N
2257,A,Male,Y
2258,B,Male,Y
2259,D,Female,N
2260,F,Female,Y
2261,F,Female,N
2262,C,Female,N
2263,D,Female,Y
2264,A,Male,Y
2265,F,Male,N
2266,C,Female,N
2267,F,Male,N
2268,B,Male,Y
2269,F,Female,N
2270,C,Female,N
2271,B,Male,Y
2272,F,Male,N
2273,D,Female,N
2274,B,Male,Y
2275,C,Female,N
2276,D,Female,N
2277,C,Male,N
2278,F,Male,N
2279,C,Female,N
2280,A,Female,Y
2281,C,Male,Y
2282,D,Female,Y
2283,D,Male,N
2284,D,Male,N
2285,C,Female,N
2286,C,Female,N
2287,F,Male,Y
2288,A,Male,N
2289,B,Male,N
2290,A,Male,N
2291,F,Male,N
2292,B,Male,N
2293,D,Male,N
2294,B,Male,N
2295,C,Male,Y
2296,A,Female,Y
2297,F,Female,N
2298,C,Female,N
2299,A,Male,Y
2300,C,Female,N
2301,A,Male,N
2302,A,Male,Y
2303,B,Male,Y
2304,E,Male,N
2305,A,Male,Y
2306,E,Male,N
2307,B,Male,Y
2308,E,Male,N
2309,D,Male,N
2310,D,Female,Y
2311,B,Male,N
2312,C,Female,N
2313,F,Female,Y
2314,A,Male,N
2315,A,Male,Y
2316,B,Male,Y
2317,F,Female,N
2318,F,Female,N
2319,C,Male,N
2320,F,Female,N
2321,D,Female,N
2322,B,Male,Y
2323,F,Male,N
2324,A,Male,N
2325,F,Female,N
2326,B,Male,Y
2327,C,Male,N
2328,A,Male,N
2329,E,Female,N
2330,C,Male,Y
2331,C,Female,N
2332,E,Female,N
2333,A,Male,N
2334,A,Male,N
2335,A,Male,Y
2336,F,Female,N
2337,B,Male,Y
2338,B,Male,Y
2339,A,Male,Y
2340,F,Male,Y
2341,F,Male,N
2342,F,Female,N
2343,F,Female,N
2344,D,Female,N
2345,F,Female,N
2346,D,Female,N
2347,A,Male,Y
2348,D,Female,N
2349,E,Female,N
2350,D,Female,N
2351,F,Male,N
2352,D,Male,N
2353,C,Female,N
2354,A,Male,N
2355,C,Male,Y
2356,C,Female,Y
2357,C,Female,N
2358,F,Male,N
2359,F,Male,N
2360,E,Female,N
2361,D,Male,N
2362,A,Male,Y
2363,D,Female,N
2364,A,Male,Y
2365,A,Male,N
2366,C,Male,Y
2367,C,Female,Y
2368,E,Male,N
2369,A,Male,Y
2370,E,Female,N
2371,C,Male,N
2372,C,Male,N
2373,D,Female,N
2374,F,Female,N
2375,A,Male,Y
2376,B,Male,Y
2377,F,Male,N
2378,D,Female,N
2379,F,Female,N
2380,A,Male,Y
2381,E,Female,N
2382,E,Female,N
2383,A,Male,N
2384,D,Male,N
2385,D,Female,N
2386,C,Female,N
2387,C,Female,Y
2388,B,Male,Y
2389,C,Male,N
2390,C,Male,Y
2391,C,Female,N
2392,D,Female,Y
2393,F,Female,Y
2394,C,Female,Y
2395,B,Male,Y
2396,A,Female,Y
2397,B,Male,Y
2398,B,Male,Y
2399,F,Male,N
2400,E,Female,N
2401,C,Male,N
2402,A,Male,Y
2403,A,Female,Y
2404,F,Male,N
2405,E,Male,N
2406,B,Female,Y
2407,C,Male,N
2408,E,Male,Y
2409,A,Male,Y
2410,F,Male,Y
2411,E,Male,N
2412,B,Male,Y
2413,C,Female,N
2414,C,Male,N
2415,C,Female,N
2416,D,Male,N
2417,B,Male,N
2418,A,Male,Y
2419,F,Female,N
2420,C,Female,Y
2421,C,Female,N
2422,A,Male,Y
2423,A,Female,Y
2424,C,Female,N
2425,F,Female,N
2426,C,Male,N
2427,C,Female,Y
2428,D,Male,Y
2429,A,Male,Y
2430,E,Female,N
2431,D,Female,N
2432,A,Male,N
2433,D,Female,N
2434,D,Male,N
2435,A,Male,Y
2436,A,Male,Y
2437,C,Female,N
2438,A,Male,N
2439,E,Female,N
2440,A,Male,N
2441,F,Female,N
2442,F,Male,N
2443,E,Female,N
2444,E,Male,N
2445,C,Female,N
2446,F,Male,N
2447,F,Female,N
2448,A,Male,Y
2449,C,Female,N
2450,F,Female,N
2451,A,Male,Y
2452,A,Male,Y
2453,C,Female,N
2454,D,Female,Y
2455,C,Female,N
2456,A,Male,Y
2457,D,Male,N
2458,D,Female,Y
2459,C,Female,Y
2460,A,Male,Y
2461,C,Female,Y
2462,F,Male,N
2463,A,Male,N
2464,F,Female,N
2465,C,Female,Y
2466,C,Male,N
2467,B,Male,Y
2468,F,Female,N
2469,E,Female,N
2470,A,Female,Y
2471,A,Male,Y
2472,D,Male,N
2473,D,Male,N
2474,F,Female,N
2475,D,Male,Y
2476,A,Male,N
2477,C,Female,Y
2478,D,Female,Y
2479,B,Male,Y
2480,F,Female,N
2481,C,Female,N
2482,C,Male,Y
2483,D,Male,N
2484,A,Male,Y
2485,B,Male,Y
2486,D,Male,Y
2487,D,Male,Y
2488,D,Male,Y
2489,B,Male,Y
2490,C,Male,Y
2491,C,Female,N
2492,F,Female,N
2493,A,Male,Y
2494,C,Male,Y
2495,F,Male,N
2496,D,Female,N
2497,C,Female,N
2498,F,Female,N
2499,B,Male,Y
2500,A,Male,N
2501,D,Female,N
2502,E,Female,N
2503,D,Male,Y
2504,D,Female,N
2505,C,Male,Y
2506,C,Female,Y
2507,F,Male,N
2508,A,Male,N
2509,C,Female,N
2510,A,Male,N
2511,A,Male,Y
2512,C,Female,Y
2513,A,Female,Y
2514,F,Female,N
2515,F,Male,N
2516,D,Male,Y
2517,A,Male,N
2518,C,Male,Y
2519,D,Female,Y
2520,C,Male,N
2521,B,Male,N
2522,D,Male,N
2523,D,Male,Y
2524,A,Male,Y
2525,E,Female,N
2526,A,Male,N
2527,C,Female,N
2528,D,Male,N
2529,C,Male,Y
2530,D,Male,N
2531,B,Male,Y
2532,D,Male,N
2533,A,Male,Y
2534,D,Female,N
2535,D,Male,N
2536,D,Male,N
2537,C,Male,N
2538,E,Male,N
2539,C,Male,Y
2540,A,Male,Y
2541,B,Male,N
2542,B,Male,Y
2543,D,Male,N
2544,C,Female,N
2545,F,Male,N
2546,E,Male,N
2547,A,Male,Y
2548,A,Male,N
2549,C,Male,N
2550,B,Male,Y
2551,A,Male,N
2552,B,Male,N
2553,B,Male,N
2554,F,Male,N
2555,A,Male,Y
2556,A,Male,Y
2557,B,Male,Y
2558,F,Female,N
2559,F,Female,N
2560,C,Female,N
2561,F,Male,N
2562,F,Male,N
2563,E,Male,N
2564,D,Female,Y
2565,A,Female,Y
2566,F,Female,N
2567,A,Male,Y
2568,C,Female,Y
2569,F,Male,N
2570,C,Female,Y
2571,F,Male,N
2572,C,Female,N
2573,B,Male,N
2574,F,Male,N
2575,F,Male,N
2576,E,Male,Y
2577,F,Female,N
2578,A,Male,N
2579,C,Male,N
2580,A,Male,Y
2581,F,Female,N
2582,F,Male,N
2583,D,Female,N
2584,D,Female,Y
2585,A,Male,Y
2586,E,Female,N
2587,F,Female,N
2588,F,Female,N
2589,C,Male,Y
2590,D,Male,N
2591,D,Female,N
2592,D,Female,N
2593,D,Female,Y
2594,B,Male,N
2595,A,Male,N
2596,D,Female,Y
2597,C,Female,Y
2598,A,Male,N
2599,B,Male,N
2600,A,Male,Y
2601,E,Female,N
2602,A,Male,N
2603,A,Male,Y
2604,D,Male,N
2605,A,Male,Y
2606,C,Female,N
2607,B,Male,N
2608,D,Female,N
2609,E,Female,N
2610,B,Male,Y
2611,F,Female,N
2612,D,Female,Y
2613,B,Male,Y
2614,A,Male,Y
2615,D,Male,N
2616,D,Female,N
2617,F,Female,N
2618,F,Male,N
2619,D,Female,N
2620,D,Male,Y
2621,B,Male,N
2622,A,Male,N
2623,E,Male,N
2624,F,Female,N
2625,C,Female,N
2626,F,Female,N
2627,E,Female,Y
2628,D,Male,N
2629,C,Male,N
2630,D,Female,Y
2631,F,Male,N
2632,B,Female,N
2633,C,Male,Y
2634,E,Female,N
2635,F,Male,N
2636,A,Male,N
2637,F,Male,N
2638,A,Male,N
2639,C,Male,N
2640,C,Male,Y
2641,E,Male,N
2642,C,Female,Y
2643,C,Female,N
2644,B,Male,Y
2645,C,Female,N
2646,B,Male,Y
2647,A,Male,Y
2648,B,Male,Y
2649,D,Female,N
2650,C,Male,N
2651,F,Male,N
2652,B,Male,N
2653,B,Male,N
2654,E,Female,N
2655,B,Male,N
2656,C,Female,Y
2657,B,Male,Y
2658,A,Male,N
2659,D,Female,N
2660,E,Male,N
2661,E,Male,Y
2662,F,Male,N
2663,A,Male,N
2664,F,Female,N
2665,F,Female,N
2666,D,Male,N
2667,D,Male,Y
2668,A,Male,Y
2669,E,Female,N
2670,A,Female,Y
2671,E,Male,N
2672,F,Male,N
2673,A,Male,Y
2674,C,Female,N
2675,D,Male,Y
2676,E,Male,Y
2677,B,Male,N
2678,A,Male,Y
2679,D,Male,N
2680,A,Female,Y
2681,A,Male,N
2682,E,Male,Y
2683,F,Male,N
2684,B,Male,N
2685,A,Male,Y
2686,D,Male,N
2687,A,Male,Y
2688,A,Male,Y
2689,A,Male,N
2690,B,Male,Y
2691,A,Male,Y
2692,D,Male,N
2693,D,Female,N
2694,A,Male,N
2695,C,Female,N
2696,B,Male,N
2697,E,Female,N
2698,B,Male,Y
2699,F,Male,N
2700,B,Male,Y
2701,F,Male,N
2702,B,Male,N
2703,F,Female,N
2704,E,Male,N
2705,B,Male,Y
2706,A,Male,Y
2707,E,Female,N
2708,C,Male,Y
2709,A,Male,Y
2710,A,Male,N
2711,B,Male,Y
2712,E,Male,N
2713,F,Female,N
2714,A,Male,Y
2715,E,Female,N
2716,A,Male,Y
2717,C,Female,N
2718,E,Male,Y
2719,F,Female,N
2720,E,Male,N
2721,C,Female,N
2722,B,Male,Y
2723,F,Female,N
2724,C,Male,N
2725,D,Female,N
2726,D,Female,N
2727,B,Male,N
2728,C,Male,N
2729,E,Female,N
2730,A,Male,N
2731,B,Male,Y
2732,C,Female,N
2733,C,Female,N
2734,D,Female,Y
2735,E,Male,Y
2736,F,Female,N
2737,B,Male,N
2738,F,Female,N
2739,C,Male,Y
2740,C,Female,N
2741,D,Female,Y
2742,B,Male,N
2743,B,Male,Y
2744,B,Male,Y
2745,E,Male,N
2746,D,Female,Y
2747,E,Female,N
2748,B,Male,N
2749,C,Male,Y
2750,A,Female,Y
2751,D,Female,N
2752,A,Male,Y
2753,E,Female,N
2754,B,Male,N
2755,A,Female,Y
2756,D,Female,Y
2757,C,Female,N
2758,F,Female,N
2759,C,Male,N
2760,F,Female,N
2761,F,Male,N
2762,C,Female,N
2763,B,Male,N
2764,D,Male,N
2765,F,Female,N
2766,B,Male,N
2767,D,Female,Y
2768,D,Male,N
2769,D,Female,Y
2770,C,Female,N
2771,A,Female,N
2772,F,Male,N
2773,B,Male,Y
2774,A,Male,Y
2775,A,Female,Y
2776,A,Female,Y
2777,F,Male,N
2778,A,Male,N
2779,F,Female,N
2780,B,Male,Y
2781,D,Female,N
2782,D,Male,Y
2783,E,Female,N
2784,C,Male,N
2785,A,Male,N
2786,F,Female,N
2787,A,Male,N
2788,A,Male,Y
2789,A,Male,Y
2790,B,Male,Y
